,0
5440,0.998225
5441,0.99805
5442,0.999125
5443,0.999
5444,0.998975
5445,0.999075
5446,0.999275
5447,0.9993
5448,0.99925
5449,0.9994
5450,0.999475
5451,0.9995
5452,0.99945
5453,0.999675
5454,0.999725
5455,0.999775
5456,0.9997
5457,0.99985
5458,0.9998
5459,0.99975
5460,0.99995
5461,0.9999
5462,0.999925
5463,0.999925
5464,0.9999
5465,0.99995
5466,0.99995
5467,1.0
5468,0.99995
5469,1.0
5470,0.999875
5471,1.0
5472,0.99995
5473,1.0
5474,1.0
5475,1.0
5476,1.0
5477,0.999975
5478,0.999975
5479,1.0
5480,1.0
5481,1.0
5482,1.0
5483,0.999975
5484,1.0
5485,1.0
5486,0.999975
5487,1.0
5488,1.0
5489,0.999975
5490,1.0
5491,1.0
5492,1.0
5493,0.999975
5494,1.0
5495,1.0
5496,1.0
5497,1.0
5498,1.0
5499,1.0
5500,0.041425
5501,0.088375
5502,0.264925
5503,0.54195
5504,0.754425
5505,0.84885
5506,0.88355
5507,0.900525
5508,0.9092
5509,0.9225
5510,0.929575
5511,0.937775
5512,0.9439
5513,0.950675
5514,0.95665
5515,0.960275
5516,0.964825
5517,0.9702
5518,0.97235
5519,0.9765
5520,0.9786
5521,0.98015
5522,0.9826
5523,0.98625
5524,0.98645
5525,0.988425
5526,0.991075
5527,0.99165
5528,0.992575
5529,0.993375
5530,0.994
5531,0.99485
5532,0.99535
5533,0.9957
5534,0.996675
5535,0.997325
5536,0.997275
5537,0.997275
5538,0.99805
5539,0.998325
5540,0.998475
5541,0.99845
5542,0.99875
5543,0.998725
5544,0.998925
5545,0.9991
5546,0.999075
5547,0.999425
5548,0.99945
5549,0.999475
5550,0.999475
5551,0.9997
5552,0.9996
5553,0.9998
5554,0.9998
5555,0.99975
5556,0.999725
5557,0.999775
5558,0.999775
5559,0.999925
5560,0.999825
5561,0.999925
5562,0.999925
5563,0.999925
5564,0.99995
5565,0.999925
5566,0.999975
5567,0.99995
5568,0.99995
5569,0.999975
5570,0.999975
5571,1.0
5572,1.0
5573,1.0
5574,0.999975
5575,0.999975
5576,1.0
5577,0.99995
5578,0.999975
5579,0.999975
5580,1.0
5581,0.999975
5582,1.0
5583,1.0
5584,1.0
5585,1.0
5586,1.0
5587,1.0
5588,1.0
5589,1.0
5590,1.0
5591,1.0
5592,0.999975
5593,1.0
5594,1.0
5595,1.0
5596,1.0
5597,1.0
5598,1.0
5599,1.0
5600,0.044725
5601,0.105425
5602,0.303675
5603,0.589725
5604,0.778325
5605,0.8609
5606,0.890075
5607,0.90445
5608,0.914925
5609,0.925325
5610,0.933075
5611,0.94035
5612,0.947425
5613,0.9535
5614,0.957075
5615,0.9647
5616,0.96885
5617,0.970675
5618,0.974175
5619,0.9774
5620,0.9803
5621,0.98295
5622,0.9848
5623,0.986375
5624,0.98745
5625,0.990425
5626,0.99095
5627,0.9915
5628,0.993675
5629,0.99335
5630,0.9942
5631,0.99575
5632,0.995475
5633,0.996375
5634,0.9966
5635,0.996975
5636,0.997475
5637,0.9981
5638,0.9984
5639,0.998325
5640,0.998425
5641,0.99875
5642,0.998575
5643,0.998975
5644,0.999
5645,0.99915
5646,0.9994
5647,0.999375
5648,0.99955
5649,0.999475
5650,0.99965
5651,0.999725
5652,0.99975
5653,0.9998
5654,0.99955
5655,0.999725
5656,0.99995
5657,0.999825
5658,0.999875
5659,0.999825
5660,0.999725
5661,0.999875
5662,0.99995
5663,0.99995
5664,0.99995
5665,0.999925
5666,0.999925
5667,1.0
5668,0.999975
5669,0.999975
5670,0.999975
5671,0.99995
5672,1.0
5673,1.0
5674,0.999975
5675,0.9999
5676,0.999975
5677,0.999975
5678,1.0
5679,0.999975
5680,1.0
5681,0.99995
5682,1.0
5683,1.0
5684,1.0
5685,1.0
5686,1.0
5687,1.0
5688,1.0
5689,1.0
5690,1.0
5691,1.0
5692,1.0
5693,1.0
5694,1.0
5695,1.0
5696,1.0
5697,1.0
5698,1.0
5699,1.0
5700,0.05025
5701,0.121075
5702,0.346875
5703,0.6321
5704,0.804775
5705,0.86435
5706,0.894325
5707,0.90645
5708,0.917725
5709,0.92575
5710,0.934625
5711,0.942475
5712,0.946575
5713,0.954775
5714,0.959975
5715,0.965725
5716,0.96785
5717,0.972025
5718,0.97535
5719,0.977575
5720,0.98055
5721,0.982125
5722,0.985275
5723,0.98725
5724,0.989125
5725,0.989475
5726,0.990275
5727,0.992025
5728,0.993925
5729,0.994425
5730,0.99415
5731,0.9959
5732,0.995425
5733,0.9963
5734,0.9967
5735,0.9974
5736,0.997975
5737,0.997875
5738,0.99825
5739,0.9979
5740,0.99865
5741,0.998575
5742,0.999
5743,0.998975
5744,0.998975
5745,0.99945
5746,0.999225
5747,0.9994
5748,0.99965
5749,0.999675
5750,0.999725
5751,0.99945
5752,0.999675
5753,0.999775
5754,0.999775
5755,0.99985
5756,0.99985
5757,0.999825
5758,0.999775
5759,0.999775
5760,0.999775
5761,0.99995
5762,0.999925
5763,0.99995
5764,0.999925
5765,0.99995
5766,1.0
5767,0.999975
5768,0.999975
5769,0.99995
5770,0.99995
5771,1.0
5772,0.999975
5773,1.0
5774,0.9999
5775,1.0
5776,1.0
5777,1.0
5778,1.0
5779,0.999975
5780,1.0
5781,1.0
5782,1.0
5783,1.0
5784,1.0
5785,1.0
5786,1.0
5787,1.0
5788,1.0
5789,1.0
5790,1.0
5791,1.0
5792,1.0
5793,1.0
5794,1.0
5795,1.0
5796,1.0
5797,1.0
5798,1.0
5799,1.0
5800,0.05175
5801,0.145525
5802,0.393325
5803,0.673425
5804,0.820825
5805,0.875525
5806,0.8984
5807,0.91025
5808,0.922025
5809,0.92955
5810,0.936725
5811,0.945225
5812,0.952125
5813,0.95835
5814,0.96215
5815,0.967
5816,0.971
5817,0.9727
5818,0.976075
5819,0.978675
5820,0.981075
5821,0.984125
5822,0.9859
5823,0.988125
5824,0.98885
5825,0.99
5826,0.9925
5827,0.99285
5828,0.993725
5829,0.994675
5830,0.99465
5831,0.99545
5832,0.99635
5833,0.9968
5834,0.997225
5835,0.997375
5836,0.99755
5837,0.99815
5838,0.998275
5839,0.998675
5840,0.998825
5841,0.9989
5842,0.99915
5843,0.999225
5844,0.9992
5845,0.9993
5846,0.9992
5847,0.999525
5848,0.999625
5849,0.999375
5850,0.9996
5851,0.9997
5852,0.9998
5853,0.999825
5854,0.999775
5855,0.9998
5856,0.9999
5857,0.999925
5858,0.999925
5859,0.999875
5860,0.999975
5861,0.9999
5862,0.999825
5863,0.999925
5864,0.999925
5865,0.9999
5866,0.999925
5867,0.999975
5868,0.999975
5869,0.999975
5870,1.0
5871,0.99995
5872,1.0
5873,1.0
5874,1.0
5875,0.999975
5876,0.99995
5877,0.999975
5878,1.0
5879,1.0
5880,1.0
5881,1.0
5882,1.0
5883,0.999975
5884,1.0
5885,1.0
5886,1.0
5887,1.0
5888,1.0
5889,1.0
5890,1.0
5891,1.0
5892,1.0
5893,1.0
5894,1.0
5895,1.0
5896,1.0
5897,1.0
5898,1.0
5899,1.0
5900,0.060125
5901,0.17515
5902,0.441725
5903,0.704525
5904,0.8393
5905,0.8854
5906,0.902175
5907,0.91305
5908,0.92245
5909,0.9339
5910,0.941925
5911,0.94645
5912,0.95265
5913,0.959975
5914,0.963975
5915,0.9685
5916,0.9715
5917,0.97605
5918,0.977525
5919,0.979975
5920,0.982975
5921,0.9849
5922,0.9878
5923,0.98915
5924,0.990625
5925,0.99115
5926,0.99225
5927,0.99385
5928,0.99415
5929,0.9954
5930,0.995225
5931,0.99615
5932,0.996625
5933,0.997
5934,0.997275
5935,0.99765
5936,0.997825
5937,0.9985
5938,0.998275
5939,0.998525
5940,0.99885
5941,0.999025
5942,0.999025
5943,0.99905
5944,0.999275
5945,0.999425
5946,0.999375
5947,0.999625
5948,0.9997
5949,0.99975
5950,0.9997
5951,0.999725
5952,0.999825
5953,0.999825
5954,0.999975
5955,0.99985
5956,0.999825
5957,0.999825
5958,0.999875
5959,0.9999
5960,0.9999
5961,0.999975
5962,0.999975
5963,0.999975
5964,0.99995
5965,1.0
5966,1.0
5967,1.0
5968,0.99995
5969,1.0
5970,0.999975
5971,0.999925
5972,1.0
5973,0.999975
5974,1.0
5975,1.0
5976,0.999975
5977,1.0
5978,1.0
5979,1.0
5980,1.0
5981,1.0
5982,1.0
5983,1.0
5984,0.999975
5985,1.0
5986,0.999975
5987,1.0
5988,1.0
5989,1.0
5990,1.0
5991,1.0
5992,1.0
5993,1.0
5994,1.0
5995,1.0
5996,1.0
5997,1.0
5998,1.0
5999,1.0
6000,0.066175
6001,0.203575
6002,0.4909
6003,0.74215
6004,0.85195
6005,0.890025
6006,0.9054
6007,0.91465
6008,0.926325
6009,0.9352
6010,0.942
6011,0.949325
6012,0.9566
6013,0.9606
6014,0.96395
6015,0.969475
6016,0.972675
6017,0.976
6018,0.979875
6019,0.981825
6020,0.9836
6021,0.9853
6022,0.988025
6023,0.9895
6024,0.9907
6025,0.991675
6026,0.9925
6027,0.993275
6028,0.994625
6029,0.9954
6030,0.9956
6031,0.996525
6032,0.99665
6033,0.997025
6034,0.997425
6035,0.997675
6036,0.9981
6037,0.997925
6038,0.99875
6039,0.998925
6040,0.9992
6041,0.99915
6042,0.998925
6043,0.999225
6044,0.9993
6045,0.999375
6046,0.99945
6047,0.999575
6048,0.999375
6049,0.99965
6050,0.9997
6051,0.99975
6052,0.99975
6053,0.999725
6054,0.999825
6055,0.999825
6056,0.999825
6057,0.999925
6058,0.99985
6059,0.999925
6060,0.999975
6061,0.999875
6062,0.99985
6063,0.999975
6064,0.999925
6065,0.99995
6066,0.99995
6067,0.999975
6068,0.999925
6069,1.0
6070,0.999975
6071,0.999975
6072,0.99995
6073,1.0
6074,1.0
6075,1.0
6076,0.99995
6077,1.0
6078,1.0
6079,1.0
6080,1.0
6081,0.999975
6082,1.0
6083,1.0
6084,1.0
6085,1.0
6086,1.0
6087,1.0
6088,1.0
6089,1.0
6090,1.0
6091,1.0
6092,1.0
6093,1.0
6094,1.0
6095,1.0
6096,1.0
6097,1.0
6098,0.999975
6099,1.0
6100,0.07375
6101,0.237175
6102,0.5359
6103,0.770775
6104,0.862575
6105,0.89345
6106,0.908075
6107,0.918625
6108,0.9269
6109,0.938075
6110,0.9438
6111,0.953325
6112,0.956125
6113,0.961475
6114,0.9674
6115,0.970125
6116,0.97375
6117,0.97625
6118,0.979525
6119,0.982175
6120,0.985175
6121,0.987
6122,0.98825
6123,0.990325
6124,0.9906
6125,0.9915
6126,0.992875
6127,0.993275
6128,0.99485
6129,0.99575
6130,0.9959
6131,0.996425
6132,0.99705
6133,0.997275
6134,0.997025
6135,0.99805
6136,0.997975
6137,0.998525
6138,0.998625
6139,0.998875
6140,0.999
6141,0.998925
6142,0.999225
6143,0.99945
6144,0.999175
6145,0.999475
6146,0.99955
6147,0.9995
6148,0.99965
6149,0.999725
6150,0.99975
6151,0.99975
6152,0.9997
6153,0.999675
6154,0.999875
6155,0.999825
6156,0.9998
6157,0.99985
6158,0.999925
6159,0.9999
6160,0.99995
6161,0.9999
6162,0.9999
6163,0.999975
6164,0.999975
6165,0.99995
6166,0.99995
6167,1.0
6168,1.0
6169,0.999975
6170,0.99995
6171,0.999925
6172,0.99995
6173,0.99995
6174,0.999975
6175,1.0
6176,1.0
6177,1.0
6178,0.999975
6179,1.0
6180,1.0
6181,1.0
6182,1.0
6183,0.999975
6184,1.0
6185,1.0
6186,1.0
6187,1.0
6188,1.0
6189,1.0
6190,1.0
6191,1.0
6192,1.0
6193,1.0
6194,1.0
6195,1.0
6196,1.0
6197,1.0
6198,1.0
6199,0.999975
6200,0.0884
6201,0.279175
6202,0.58955
6203,0.7963
6204,0.8733
6205,0.89755
6206,0.91325
6207,0.924775
6208,0.933125
6209,0.940425
6210,0.946925
6211,0.953875
6212,0.959125
6213,0.964275
6214,0.968975
6215,0.97205
6216,0.976125
6217,0.9791
6218,0.982975
6219,0.985
6220,0.985125
6221,0.9881
6222,0.98945
6223,0.9903
6224,0.99175
6225,0.9926
6226,0.994075
6227,0.994475
6228,0.99495
6229,0.996
6230,0.996375
6231,0.9966
6232,0.9972
6233,0.9974
6234,0.998
6235,0.998325
6236,0.998575
6237,0.998525
6238,0.998575
6239,0.999
6240,0.999125
6241,0.9993
6242,0.999075
6243,0.99945
6244,0.9995
6245,0.9994
6246,0.99975
6247,0.99955
6248,0.9995
6249,0.9997
6250,0.9998
6251,0.9997
6252,0.999775
6253,0.9999
6254,0.99975
6255,0.9999
6256,0.9999
6257,0.9999
6258,0.999925
6259,0.9999
6260,0.999975
6261,0.999925
6262,0.99995
6263,1.0
6264,0.999975
6265,0.99995
6266,1.0
6267,0.99995
6268,1.0
6269,0.999975
6270,0.999975
6271,1.0
6272,1.0
6273,1.0
6274,1.0
6275,0.999975
6276,1.0
6277,1.0
6278,1.0
6279,1.0
6280,1.0
6281,1.0
6282,1.0
6283,1.0
6284,1.0
6285,1.0
6286,1.0
6287,1.0
6288,1.0
6289,1.0
6290,1.0
6291,1.0
6292,0.999975
6293,1.0
6294,1.0
6295,1.0
6296,1.0
6297,1.0
6298,1.0
6299,1.0
6300,0.104425
6301,0.3211
6302,0.63435
6303,0.8178
6304,0.880125
6305,0.9026
6306,0.91495
6307,0.92585
6308,0.93465
6309,0.94215
6310,0.949025
6311,0.9563
6312,0.961
6313,0.96645
6314,0.970675
6315,0.973925
6316,0.9767
6317,0.9795
6318,0.98195
6319,0.983275
6320,0.9865
6321,0.98805
6322,0.990325
6323,0.9912
6324,0.99205
6325,0.99335
6326,0.994425
6327,0.994725
6328,0.99595
6329,0.9963
6330,0.996875
6331,0.996675
6332,0.99715
6333,0.996975
6334,0.998225
6335,0.9983
6336,0.99865
6337,0.9988
6338,0.998725
6339,0.998775
6340,0.9992
6341,0.999125
6342,0.99935
6343,0.999575
6344,0.999275
6345,0.999625
6346,0.999625
6347,0.9996
6348,0.999725
6349,0.999725
6350,0.9998
6351,0.999825
6352,0.9999
6353,0.99975
6354,0.999925
6355,0.99985
6356,0.999825
6357,0.999925
6358,0.999925
6359,0.9999
6360,0.999975
6361,0.9999
6362,0.999925
6363,0.999925
6364,1.0
6365,1.0
6366,0.999975
6367,0.999975
6368,1.0
6369,1.0
6370,0.999975
6371,0.99995
6372,1.0
6373,1.0
6374,1.0
6375,1.0
6376,1.0
6377,1.0
6378,1.0
6379,0.999975
6380,0.999975
6381,0.999975
6382,1.0
6383,1.0
6384,1.0
6385,1.0
6386,0.999975
6387,1.0
6388,1.0
6389,1.0
6390,1.0
6391,1.0
6392,1.0
6393,1.0
6394,0.999975
6395,1.0
6396,1.0
6397,1.0
6398,1.0
6399,1.0
6400,0.120325
6401,0.37295
6402,0.680025
6403,0.83675
6404,0.88765
6405,0.908275
6406,0.91875
6407,0.92845
6408,0.93855
6409,0.944625
6410,0.9516
6411,0.957375
6412,0.963375
6413,0.96755
6414,0.970025
6415,0.975625
6416,0.979425
6417,0.981875
6418,0.9844
6419,0.98545
6420,0.9886
6421,0.98925
6422,0.990125
6423,0.99145
6424,0.99265
6425,0.99325
6426,0.99475
6427,0.9961
6428,0.99555
6429,0.996375
6430,0.996925
6431,0.9972
6432,0.997675
6433,0.998
6434,0.99795
6435,0.998175
6436,0.998825
6437,0.998575
6438,0.9989
6439,0.999125
6440,0.999225
6441,0.999075
6442,0.99945
6443,0.9996
6444,0.99965
6445,0.99955
6446,0.999875
6447,0.999725
6448,0.9997
6449,0.9998
6450,0.99985
6451,0.9999
6452,0.99975
6453,0.9999
6454,0.9999
6455,0.999875
6456,0.999975
6457,0.999975
6458,0.999975
6459,0.9998
6460,0.99995
6461,0.999925
6462,0.999925
6463,0.99995
6464,0.999975
6465,0.999875
6466,0.999975
6467,0.999975
6468,0.999975
6469,1.0
6470,1.0
6471,1.0
6472,1.0
6473,1.0
6474,1.0
6475,1.0
6476,1.0
6477,1.0
6478,1.0
6479,1.0
6480,1.0
6481,1.0
6482,1.0
6483,1.0
6484,1.0
6485,1.0
6486,1.0
6487,1.0
6488,1.0
6489,1.0
6490,1.0
6491,1.0
6492,1.0
6493,1.0
6494,1.0
6495,1.0
6496,1.0
6497,1.0
6498,0.999975
6499,1.0
6500,0.145725
6501,0.42685
6502,0.718775
6503,0.85015
6504,0.89375
6505,0.911525
6506,0.921775
6507,0.932925
6508,0.940275
6509,0.946975
6510,0.9532
6511,0.959925
6512,0.9651
6513,0.96975
6514,0.974925
6515,0.9761
6516,0.98
6517,0.982375
6518,0.9853
6519,0.9866
6520,0.9883
6521,0.99005
6522,0.990075
6523,0.9921
6524,0.992625
6525,0.9939
6526,0.99485
6527,0.995525
6528,0.995525
6529,0.9963
6530,0.996675
6531,0.997075
6532,0.997625
6533,0.9979
6534,0.9986
6535,0.99845
6536,0.998975
6537,0.9992
6538,0.9989
6539,0.999
6540,0.9992
6541,0.99935
6542,0.999475
6543,0.99945
6544,0.999525
6545,0.999825
6546,0.999625
6547,0.999725
6548,0.999575
6549,0.9997
6550,0.9998
6551,0.999775
6552,0.9999
6553,0.999825
6554,0.99985
6555,0.9999
6556,0.99995
6557,0.999975
6558,0.99995
6559,1.0
6560,0.99995
6561,0.999975
6562,0.99995
6563,0.999875
6564,0.99995
6565,1.0
6566,0.999925
6567,1.0
6568,1.0
6569,0.999925
6570,1.0
6571,1.0
6572,0.999975
6573,1.0
6574,0.999975
6575,1.0
6576,1.0
6577,1.0
6578,1.0
6579,1.0
6580,1.0
6581,1.0
6582,1.0
6583,1.0
6584,1.0
6585,1.0
6586,1.0
6587,1.0
6588,1.0
6589,1.0
6590,1.0
6591,1.0
6592,1.0
6593,1.0
6594,1.0
6595,1.0
6596,1.0
6597,1.0
6598,1.0
6599,1.0
6600,0.17315
6601,0.4863
6602,0.756
6603,0.8659
6604,0.9007
6605,0.912375
6606,0.926675
6607,0.93615
6608,0.941175
6609,0.949575
6610,0.957025
6611,0.96235
6612,0.9655
6613,0.97115
6614,0.974325
6615,0.978325
6616,0.980025
6617,0.98265
6618,0.985625
6619,0.987825
6620,0.98915
6621,0.9906
6622,0.99065
6623,0.992825
6624,0.993775
6625,0.9945
6626,0.9951
6627,0.995675
6628,0.996075
6629,0.9971
6630,0.997375
6631,0.997425
6632,0.997925
6633,0.998375
6634,0.998425
6635,0.998725
6636,0.99875
6637,0.998925
6638,0.9992
6639,0.999075
6640,0.999325
6641,0.99955
6642,0.999275
6643,0.999425
6644,0.99965
6645,0.999475
6646,0.9998
6647,0.99965
6648,0.99985
6649,0.999875
6650,0.999825
6651,0.9998
6652,0.99995
6653,0.9999
6654,0.999925
6655,0.999975
6656,0.999925
6657,0.9999
6658,0.999925
6659,0.999925
6660,0.999925
6661,1.0
6662,0.999925
6663,1.0
6664,1.0
6665,0.999925
6666,1.0
6667,1.0
6668,0.999975
6669,0.999975
6670,0.999975
6671,1.0
6672,1.0
6673,1.0
6674,1.0
6675,1.0
6676,1.0
6677,1.0
6678,1.0
6679,1.0
6680,1.0
6681,1.0
6682,0.999975
6683,1.0
6684,1.0
6685,1.0
6686,1.0
6687,1.0
6688,0.999975
6689,1.0
6690,1.0
6691,1.0
6692,1.0
6693,0.999975
6694,1.0
6695,1.0
6696,1.0
6697,1.0
6698,1.0
6699,1.0
6700,0.208025
6701,0.535
6702,0.789275
6703,0.875775
6704,0.906
6705,0.920475
6706,0.927725
6707,0.938125
6708,0.947
6709,0.951425
6710,0.960175
6711,0.96505
6712,0.967775
6713,0.973575
6714,0.977025
6715,0.97955
6716,0.9816
6717,0.9849
6718,0.986725
6719,0.98885
6720,0.98985
6721,0.9903
6722,0.992075
6723,0.993
6724,0.9946
6725,0.994375
6726,0.9962
6727,0.996275
6728,0.996325
6729,0.997175
6730,0.997275
6731,0.997775
6732,0.99795
6733,0.9987
6734,0.9984
6735,0.9987
6736,0.998825
6737,0.9988
6738,0.9989
6739,0.999225
6740,0.99935
6741,0.999375
6742,0.9996
6743,0.9996
6744,0.999675
6745,0.999825
6746,0.999725
6747,0.99965
6748,0.999875
6749,0.9996
6750,0.99995
6751,0.999825
6752,0.999825
6753,0.999925
6754,0.999875
6755,0.999925
6756,0.99995
6757,0.999975
6758,0.999925
6759,0.99995
6760,0.999925
6761,0.999975
6762,0.99995
6763,0.999975
6764,0.999975
6765,0.999925
6766,1.0
6767,0.99995
6768,0.999975
6769,1.0
6770,1.0
6771,1.0
6772,0.999975
6773,1.0
6774,1.0
6775,1.0
6776,0.999975
6777,0.999975
6778,1.0
6779,1.0
6780,1.0
6781,1.0
6782,1.0
6783,1.0
6784,1.0
6785,1.0
6786,1.0
6787,1.0
6788,1.0
6789,1.0
6790,1.0
6791,1.0
6792,1.0
6793,1.0
6794,1.0
6795,1.0
6796,1.0
6797,1.0
6798,1.0
6799,1.0
6800,0.2504
6801,0.59115
6802,0.81205
6803,0.88375
6804,0.910475
6805,0.92085
6806,0.9333
6807,0.940425
6808,0.949075
6809,0.954275
6810,0.960825
6811,0.9668
6812,0.971075
6813,0.974975
6814,0.978625
6815,0.980625
6816,0.983075
6817,0.986025
6818,0.98645
6819,0.988225
6820,0.9897
6821,0.992
6822,0.99285
6823,0.99465
6824,0.994125
6825,0.99555
6826,0.996025
6827,0.996725
6828,0.996625
6829,0.997225
6830,0.997525
6831,0.99785
6832,0.998425
6833,0.998625
6834,0.99855
6835,0.998325
6836,0.999275
6837,0.9993
6838,0.999225
6839,0.999575
6840,0.99935
6841,0.99975
6842,0.9994
6843,0.99955
6844,0.999775
6845,0.999575
6846,0.9998
6847,0.999625
6848,0.99985
6849,0.999875
6850,0.999775
6851,0.999875
6852,0.9998
6853,0.9998
6854,0.99995
6855,0.9999
6856,0.999875
6857,0.9999
6858,0.999925
6859,0.99995
6860,0.999925
6861,0.999975
6862,1.0
6863,1.0
6864,0.999975
6865,1.0
6866,0.99995
6867,1.0
6868,1.0
6869,1.0
6870,0.999975
6871,1.0
6872,1.0
6873,1.0
6874,1.0
6875,1.0
6876,0.999975
6877,1.0
6878,1.0
6879,1.0
6880,1.0
6881,1.0
6882,1.0
6883,1.0
6884,0.999975
6885,1.0
6886,1.0
6887,1.0
6888,1.0
6889,1.0
6890,1.0
6891,1.0
6892,1.0
6893,1.0
6894,1.0
6895,1.0
6896,1.0
6897,1.0
6898,1.0
6899,1.0
6900,0.2987
6901,0.64295
6902,0.835325
6903,0.89165
6904,0.91275
6905,0.925725
6906,0.9336
6907,0.94295
6908,0.95055
6909,0.958
6910,0.964325
6911,0.965725
6912,0.97265
6913,0.97595
6914,0.9791
6915,0.982425
6916,0.982925
6917,0.9866
6918,0.9875
6919,0.9884
6920,0.99135
6921,0.99285
6922,0.9934
6923,0.993675
6924,0.994575
6925,0.9956
6926,0.996725
6927,0.9973
6928,0.99705
6929,0.997525
6930,0.9981
6931,0.99815
6932,0.998675
6933,0.9984
6934,0.9988
6935,0.99865
6936,0.999075
6937,0.999375
6938,0.9992
6939,0.9994
6940,0.99965
6941,0.999625
6942,0.9996
6943,0.99965
6944,0.999625
6945,0.9998
6946,0.999875
6947,0.999975
6948,0.999775
6949,0.999925
6950,0.9999
6951,0.9999
6952,0.99985
6953,0.9999
6954,0.999875
6955,0.999925
6956,0.999925
6957,0.999925
6958,1.0
6959,0.9999
6960,1.0
6961,0.99995
6962,0.999975
6963,0.99995
6964,0.999975
6965,0.999975
6966,0.999975
6967,1.0
6968,0.99995
6969,1.0
6970,0.999975
6971,1.0
6972,0.999975
6973,0.999975
6974,1.0
6975,1.0
6976,1.0
6977,1.0
6978,1.0
6979,1.0
6980,1.0
6981,1.0
6982,1.0
6983,0.999975
6984,1.0
6985,1.0
6986,1.0
6987,1.0
6988,1.0
6989,1.0
6990,1.0
6991,1.0
6992,1.0
6993,1.0
6994,1.0
6995,1.0
6996,1.0
6997,1.0
6998,1.0
6999,1.0
7000,0.3505
7001,0.6914
7002,0.8541
7003,0.901125
7004,0.918975
7005,0.9271
7006,0.93775
7007,0.945425
7008,0.952825
7009,0.959325
7010,0.9664
7011,0.9708
7012,0.973325
7013,0.977025
7014,0.978875
7015,0.98305
7016,0.984825
7017,0.987925
7018,0.9886
7019,0.9904
7020,0.99175
7021,0.99275
7022,0.993525
7023,0.99465
7024,0.995425
7025,0.9964
7026,0.99625
7027,0.997375
7028,0.997475
7029,0.9973
7030,0.997625
7031,0.997925
7032,0.998725
7033,0.998725
7034,0.998975
7035,0.999075
7036,0.998925
7037,0.999375
7038,0.999425
7039,0.9995
7040,0.999325
7041,0.99955
7042,0.99955
7043,0.99985
7044,0.999575
7045,0.99975
7046,0.99985
7047,0.9998
7048,0.999875
7049,0.999825
7050,0.99985
7051,0.999925
7052,0.9999
7053,0.99975
7054,0.999975
7055,0.999975
7056,0.999975
7057,1.0
7058,0.999975
7059,0.99995
7060,1.0
7061,1.0
7062,1.0
7063,0.99995
7064,0.999925
7065,1.0
7066,1.0
7067,1.0
7068,1.0
7069,1.0
7070,1.0
7071,0.999975
7072,1.0
7073,1.0
7074,1.0
7075,1.0
7076,1.0
7077,1.0
7078,1.0
7079,1.0
7080,1.0
7081,0.999975
7082,1.0
7083,1.0
7084,0.999975
7085,1.0
7086,1.0
7087,1.0
7088,1.0
7089,1.0
7090,1.0
7091,1.0
7092,0.999975
7093,1.0
7094,1.0
7095,1.0
7096,1.0
7097,1.0
7098,1.0
7099,1.0
7100,0.409275
7101,0.736825
7102,0.86805
7103,0.90525
7104,0.920925
7105,0.931075
7106,0.940175
7107,0.950925
7108,0.956525
7109,0.96285
7110,0.968025
7111,0.972725
7112,0.97495
7113,0.97895
7114,0.98035
7115,0.9849
7116,0.98675
7117,0.988625
7118,0.989125
7119,0.99105
7120,0.992575
7121,0.99315
7122,0.994325
7123,0.995
7124,0.995375
7125,0.9965
7126,0.996625
7127,0.997125
7128,0.9976
7129,0.998075
7130,0.9981
7131,0.998375
7132,0.99885
7133,0.999075
7134,0.999225
7135,0.998875
7136,0.999025
7137,0.9995
7138,0.999575
7139,0.999325
7140,0.999475
7141,0.999375
7142,0.9998
7143,0.999775
7144,0.99975
7145,0.9998
7146,0.999775
7147,0.99985
7148,0.999925
7149,0.99985
7150,0.9999
7151,0.999825
7152,0.999925
7153,0.99995
7154,0.9999
7155,1.0
7156,0.99995
7157,0.999975
7158,0.999975
7159,0.99995
7160,0.999975
7161,0.99995
7162,1.0
7163,1.0
7164,1.0
7165,0.999975
7166,0.999975
7167,1.0
7168,1.0
7169,1.0
7170,1.0
7171,1.0
7172,1.0
7173,1.0
7174,0.999975
7175,1.0
7176,1.0
7177,1.0
7178,1.0
7179,1.0
7180,1.0
7181,1.0
7182,1.0
7183,1.0
7184,1.0
7185,1.0
7186,1.0
7187,1.0
7188,1.0
7189,1.0
7190,1.0
7191,1.0
7192,1.0
7193,1.0
7194,1.0
7195,1.0
7196,1.0
7197,1.0
7198,1.0
7199,1.0
7200,0.4705
7201,0.778725
7202,0.883875
7203,0.910375
7204,0.9228
7205,0.9342
7206,0.94475
7207,0.951675
7208,0.959325
7209,0.96475
7210,0.970375
7211,0.9721
7212,0.977075
7213,0.979625
7214,0.9842
7215,0.98395
7216,0.986625
7217,0.9886
7218,0.991025
7219,0.992
7220,0.99265
7221,0.993725
7222,0.9944
7223,0.9956
7224,0.996175
7225,0.99635
7226,0.99695
7227,0.9978
7228,0.99775
7229,0.998025
7230,0.998175
7231,0.9987
7232,0.99895
7233,0.999075
7234,0.9991
7235,0.999225
7236,0.9992
7237,0.999525
7238,0.9993
7239,0.999525
7240,0.999675
7241,0.99965
7242,0.999625
7243,0.999875
7244,0.99985
7245,0.9998
7246,0.999725
7247,0.999825
7248,0.999925
7249,0.999875
7250,0.999825
7251,0.9999
7252,0.9999
7253,0.99995
7254,0.9999
7255,1.0
7256,0.999975
